td,code,target
T174,A390,-0.04143947655398039
T174,A391,-0.04715672676837723
T174,A392,-0.01553398058252431
T174,A394,-0.012170385395537496
T174,A397,-0.013374485596707841
T174,A400,-0.03833145434047347
T174,A408,0.011730205278592363
T174,A411,0.035055350553505615
T174,A414,0.06609547123623005
T174,A418,-0.038812785388127824
T174,A419,-0.046168051708217916
T174,A422,0.12631578947368416
T174,A424,-0.037356321839080435
T174,A429,0.017774343122102014
T174,A430,-0.04981320049813198
T174,A431,0.0052751145508451724
T174,A432,0.0
T174,A434,0.03150525087514588
T174,A437,-0.05294117647058827
T174,A439,0.02150627353226464
T174,A442,-0.06507592190889366
T174,A443,0.0433275563258233
T174,A444,0.029126213592232997
T174,A448,-0.1009523809523809
T174,A452,-0.033175355450236976
T174,A460,0.0092592592592593
T174,A462,-0.0049192734611503966
T174,A464,0.06340057636887607
T174,A468,-0.006784260515603768
T174,A473,-0.03821656050955413
T174,A478,0.09952718676122928
T174,A483,-0.007374631268436627
T174,A485,-0.02824858757062143
T174,A487,-0.0582278481012658
T174,A488,-0.016904255319148964
T174,A489,0.005093378607809784
T174,A491,-0.02037845705967977
T174,A494,0.02358490566037741
T174,A496,0.004431314623338345
T174,A501,-0.04325259515570934
T174,A504,-0.07304824338270566
T174,A505,0.036006546644844484
T174,A506,-0.03781512605042015
T174,A509,0.02233676975945009
T174,A515,0.0
T174,A516,-0.020270270270270285
T174,A517,-0.037758830694275325
T174,A518,-0.003105590062111752
T174,A520,-0.021192052980132492
T174,A522,-0.05523255813953487
T174,A525,-0.02799377916018664
T174,A529,-0.09062003179650237
T174,A530,-0.02515723270440251
T174,A537,-0.016850790099286802
T174,A538,-0.02073170731707319
T174,A540,-0.04595434514571983
T174,A541,0.021015761821366
T174,A542,0.0
T174,A548,-0.04838709677419351
T174,A550,-0.041131105398457546
T174,A552,-0.05274488697524216
T174,A553,0.016260162601626105
T174,A557,0.0192962542565267
T174,A564,0.0017825311942958333
T174,A574,0.005698005698005604
T174,A581,-0.003016591251885359
T174,A586,-0.03108252947481238
T174,A591,0.00589101620029453
T174,A594,-0.06336285859978474
T174,A595,0.01158301158301156
T174,A599,-0.009756097560975618
T174,A602,-0.011884550084889645
T174,A605,-0.015576323987538944
T174,A606,-0.0452079566003617
T174,A609,0.04417177914110426
T174,A610,0.09022556390977443
T174,A612,0.00971676659086218
T174,A613,-0.04313280363223615
T174,A614,-0.0661896243291592
T174,A616,-0.010263929618768321
T174,A618,-0.059701492537313376
T174,A627,-0.0037383177570093906
T174,A628,-0.05019685039370081
T174,A631,0.06263982102908283
T174,A632,-0.002840909090909061
T174,A634,0.01918465227817756
T174,A635,0.007936507936507908
T174,A636,-0.004854368932038833
T174,A637,-0.0806174957118353
T174,A638,-0.04017610932986848
T174,A641,-0.04461279461279466
T174,A643,-0.08731808731808732
T174,A645,-0.07608695652173914
T174,A648,0.0
T174,A649,-0.03618090452261302
T174,A653,0.030456884012288517
T174,A655,-0.09858900144717796
T174,A658,0.05912596401028281
T174,A659,-0.0337078651685393
T174,A660,0.04502136049950711
T174,A662,-0.049561214213782234
T174,A664,0.004279600570613384
T174,A665,0.043165467625899234
T174,A666,-0.07505070993914809
T174,A668,-0.013157894736842146
T174,A670,-0.03952569169960474
T174,A673,0.0
T174,A674,-0.03514126946857632
T174,A676,0.0
T174,A679,-0.040000000000000036
T174,A683,0.09774436090225568
T174,A688,-0.014549509124037963
T174,A690,-0.04187622126043211
T174,A696,0.026898007894978537
T174,A697,-0.09961685823754783
T174,A698,-0.020958083832335328
T174,A700,0.03506493506493502
T174,A701,-0.003225806451612856
T174,A702,-0.05002626050420167
T174,A706,-0.014285714285714237
T174,A708,-0.09466019417475724
T174,A709,-0.022648083623693416
T174,A710,0.048258532265040836
T174,A715,0.054502369668246516
T174,A716,0.0631163708086786
T174,A718,-0.011363636363636357
T174,A722,0.013415228306870695
T174,A723,0.015256588072122048
T174,A724,0.017857142857142794
T174,A730,-0.049773755656108636
T174,A733,-0.024110218140068862
T174,A734,-0.016997167138810162
T174,A736,-0.06728232189973615
T174,A738,-0.10014727540500734
T174,A739,-0.09789156626506024
T174,A740,-0.0737914872745109
T174,A746,0.029735682819383324
T174,A747,-0.08955223880597019
T174,A753,-0.012890461058816529
T174,A754,-0.05470085470085473
T174,A755,0.006611570247933907
T174,A766,-0.022026431718061627
T174,A771,-0.07691218798659938
T174,A772,0.014644351464435212
T174,A775,-0.003418803418803407
T174,A779,0.03773584905660377
T174,A784,-0.04692487763353903
T174,A786,-0.03873239436619713
T174,A788,-0.017667844522968212
T174,A789,0.0013697714820259945
T174,A791,-0.09205064176991716
T174,A792,0.056666666666666636
T174,A794,-0.07726597325408613
T174,A795,-0.02183406113537123
T174,A798,-0.01791530944625408
T174,A799,-0.017985611510791366
T175,A005,-0.07359307359307354
T175,A006,0.024456521739130373
T175,A007,0.002702778009975093
T175,A008,0.03329752953813103
T175,A011,0.09689213893967086
T175,A012,0.03669724770642202
T175,A013,0.09886412844342284
T175,A016,0.0677506775067751
T175,A017,-0.029605263157894687
T175,A019,0.03935185185185186
T175,A021,0.048417132216014964
T175,A022,0.07901907356948222
T175,A024,-0.012269938650306787
T175,A029,0.03608247422680422
T175,A030,-0.013681592039801016
T175,A031,0.029419827543238908
T175,A032,-0.0174999765792605
T175,A033,0.094900849858357
T175,A034,0.054089709762533016
T175,A037,0.03828828828828823
T175,A039,-0.09572649572649572
T175,A040,0.07424960505529232
T175,A041,0.006362672322375307
T175,A044,0.005940594059405946
T175,A045,0.03930817610062887
T175,A046,-0.0108910891089109
T175,A048,0.034661049406357725
T175,A050,-0.003424657534246589
T175,A051,0.08391608391608396
T175,A052,0.08636977058029682
T175,A054,0.019340159271899804
T175,A057,0.0488997555012225
T175,A060,-0.014446227929374
T175,A062,0.030156815440289583
T175,A065,0.21871049304677626
T175,A066,-0.004288824383164025
T175,A067,-0.04629629629629628
T175,A069,0.008560396328136433
T175,A071,0.04637800123127445
T175,A072,0.05208333333333326
T175,A074,0.06489184692179695
T175,A075,0.03288404550234203
T175,A080,0.0020986358866736947
T175,A084,0.0040322580645162365
T175,A086,0.05829596412556048
T175,A087,0.0606488011283497
T175,A094,0.05182926829268286
T175,A097,0.0
T175,A099,-0.016969696969696968
T175,A101,-0.06202682959224338
T175,A105,0.1039300863699084
T175,A107,0.09631728045325773
T175,A108,-0.018932874354561147
T175,A110,0.16470588235294126
T175,A111,0.015306122448979663
T175,A115,0.062200956937799035
T175,A116,-0.025245441795231468
T175,A118,0.0
T175,A119,0.06090651558073645
T175,A120,-0.002386634844868785
T175,A122,-0.019744483159117254
T175,A123,-0.05107832009080593
T175,A124,0.01526717557251911
T175,A126,0.011547344110854452
T175,A127,0.05340909090909096
T175,A133,0.046224961479198745
T175,A134,-0.00521512385919165
T175,A135,0.012970168612191912
T175,A137,0.05294117647058827
T175,A141,-0.007543103448275913
T175,A144,0.013645224171539905
T175,A146,0.0669150088077961
T175,A147,0.033582089552238736
T175,A154,-0.03488372093023251
T175,A155,0.1145038167938932
T175,A158,-0.018774703557312256
T175,A159,-0.0482758620689655
T175,A165,-0.009216589861751112
T175,A168,0.04106280193236711
T175,A172,-0.024154589371980683
T175,A175,0.05949161709031903
T175,A180,0.034782608695652195
T175,A181,-0.001055594651653724
T175,A183,0.044554455445544594
T175,A185,-0.003802281368821325
T175,A188,-0.01981707317073167
T175,A191,-0.11022044088176353
T175,A194,-0.17717717717717718
T175,A195,-0.058510638297872286
T175,A196,-0.05170731707317079
T175,A197,-0.01449275362318836
T175,A199,0.027638190954773826
T175,A200,-0.003225806451612856
T175,A201,0.14234828688632284
T175,A204,-0.004237288135593209
T175,A206,0.0473537604456824
T175,A207,-0.024263431542461026
T175,A215,0.0067567567567568
T175,A216,-0.0195227765726681
T175,A217,-0.015503875968992276
T175,A223,0.07480748074807475
T175,A225,-0.0015600624024960652
T175,A230,0.009363295880149723
T175,A237,0.02262443438914019
T175,A238,0.07093821510297492
T175,A239,0.056947608200455635
T175,A242,0.09825528007346196
T175,A244,0.001512859304084735
T175,A245,-0.0010537407797681642
T175,A250,-0.022630834512022642
T175,A251,0.07917570498915394
T175,A253,0.038000000000000034
T175,A254,0.050772626931567366
T175,A257,0.009378663540445586
T175,A261,-0.028682170542635662
T175,A265,0.01032245538531229
T175,A269,0.012944983818770295
T175,A271,0.030583029672045736
T175,A273,0.018904109589040985
T175,A274,0.0859375
T175,A277,0.01633285646161187
T175,A280,0.05701254275940704
T175,A281,0.010845986984815648
T175,A284,-0.030864197530864224
T175,A287,0.01923076923076916
T175,A297,-0.04297994269340977
T175,A298,-0.027431421446384
T175,A303,0.002132196162046851
T175,A304,0.1219211822660098
T175,A305,-0.025974025974025983
T175,A306,0.0029806259314455463
T175,A308,0.07180446106584748
T175,A310,-0.04332129963898912
T175,A314,-0.02400960384153661
T175,A317,0.026371308016877704
T175,A318,0.025326317555824485
T175,A319,0.006557377049180246
T175,A320,-0.03144016227180524
T175,A324,0.003424657534246478
T175,A325,-0.02877697841726623
T175,A326,0.0
T175,A327,0.015473887814313247
T175,A329,0.10506798516687277
T175,A330,0.014285714285714237
T175,A331,0.013642564802182731
T175,A334,0.03392744368816225
T175,A340,-0.003853564547206201
T175,A343,-0.1785714285714286
T175,A349,-0.0206378986866792
T175,A352,0.029562982005141288
T175,A355,0.044569410233768585
T175,A358,-0.028579159197754226
T175,A361,0.010263929618768321
T175,A363,-0.0020639834881320818
T175,A365,-0.0092592592592593
T175,A366,0.044797687861271696
T175,A370,0.0
T175,A376,0.023255813953488413
T175,A377,0.058823529411764726
T175,A379,-0.02272727272727271
T175,A381,-0.015564202334630297
T175,A384,0.014760147601476037
T175,A389,-0.01869158878504673
T175,A390,-0.0034129692832765013
T175,A391,-0.01601164483260553
T175,A392,-0.02169625246548324
T175,A394,0.022587268993839785
T175,A397,-0.0010427528675703843
T175,A400,-0.011723329425556872
T175,A408,0.03768115942028994
T175,A411,0.028520499108734443
T175,A414,0.0
T175,A418,0.08313539192399055
T175,A419,-0.02516940948693125
T175,A422,-0.08177570093457942
T175,A424,-0.0074626865671642015
T175,A429,0.036446469248291535
T175,A430,-0.032765399737876844
T175,A431,0.013942086716715265
T175,A432,0.0
T175,A434,-0.05203619909502266
T175,A437,0.0024844720496894897
T175,A439,0.14472999050448745
T175,A442,-0.016241299303944357
T175,A443,0.006644518272425293
T175,A444,0.004716981132075526
T175,A452,0.009803921568627416
T175,A460,0.09633027522935778
T175,A462,0.0025351755609075433
T175,A464,-0.08943089430894313
T175,A468,0.005464480874316946
T175,A473,0.02649006622516548
T175,A478,-0.0475166630832079
T175,A483,-0.03566121842496284
T175,A485,0.009689922480620172
T175,A487,0.021505376344086002
T175,A488,0.011124216814015542
T175,A489,-0.028716216216216225
T175,A491,0.008915304606240682
T175,A494,0.009216589861751112
T175,A495,0.08913649025069638
T175,A496,-0.0044117647058823355
T175,A499,-0.23125
T175,A501,0.07052441229656425
T175,A504,0.025246387492845468
T175,A505,-0.009478672985781977
T175,A506,-0.03056768558951961
T175,A509,-0.09747899159663864
T175,A515,0.06607142857142856
T175,A516,0.003448275862068861
T175,A517,0.0151898734177216
T175,A518,-0.01869158878504673
T175,A520,-0.0013531799729363805
T175,A525,0.1088
T175,A529,-0.08041958041958043
T175,A530,-0.043010752688172005
T175,A537,0.11215418533532473
T175,A538,0.04109589041095885
T175,A540,-0.10404504093147647
T175,A541,-0.005145797598627766
T175,A542,0.0264102564102564
T175,A548,0.039548022598870025
T175,A550,0.0
T175,A552,-0.027272727272727226
T175,A553,0.040000000000000036
T175,A557,-0.13474387527839649
T175,A564,0.028469750889679624
T175,A574,-0.008498583569405138
T175,A581,-0.04387291981845687
T175,A586,-0.0011061946902655162
T175,A591,0.0014641288433381305
T175,A594,-0.05075210710973098
T175,A595,-0.022900763358778664
T175,A599,0.029556650246305383
T175,A602,0.006872852233676952
T175,A605,0.014240506329114
T175,A606,-0.02272727272727271
T175,A609,0.0
T175,A610,-0.02266009852216744
T175,A612,-0.02518427518427513
T175,A613,-0.04151838671411623
T175,A614,0.03065134099616862
T175,A616,0.008888888888888946
T175,A618,-0.015873015873015928
T175,A621,-0.002358490566037763
T175,A627,0.07317073170731714
T175,A628,0.0694300518134714
T175,A631,0.001052631578947416
T175,A632,0.01424501424501434
T175,A634,-0.04235294117647058
T175,A635,-0.0059055118110236116
T175,A636,-0.001626016260162566
T175,A637,-0.05783582089552241
T175,A638,0.0465129868232681
T175,A641,-0.02907488986784145
T175,A643,-0.0751708428246014
T175,A645,-0.04803921568627456
T175,A648,0.0
T175,A649,-0.012513034410844616
T175,A653,-0.005911435406936505
T175,A658,-0.021844660194174748
T175,A659,0.0968992248062015
T175,A660,0.06509433962264155
T175,A662,0.02047226216604869
T175,A664,0.015625
T175,A665,0.006896551724137946
T175,A666,0.02850877192982448
T175,A668,-0.005333333333333301
T175,A670,-0.09053497942386833
T175,A673,0.009433962264151052
T175,A674,0.12613562621674235
T175,A676,0.0
T175,A679,-0.03298611111111116
T175,A683,0.06164383561643836
T175,A688,0.048322110608234985
T175,A690,0.04021087982861249
T175,A696,0.017790094761308772
T175,A697,-0.1063829787234043
T175,A698,-0.024464831804281384
T175,A700,-0.006273525721455453
T175,A701,0.0
T175,A702,0.0
T175,A706,-0.0444444444444444
T175,A708,-0.0187667560321716
T175,A709,0.09447415329768273
T175,A710,0.011062207725861528
T175,A715,0.02022471910112356
T175,A716,0.003710575139146632
T175,A717,0.0045672527974423005
T175,A718,0.04166666666666674
T175,A722,0.020456489176055248
T175,A723,-0.002732240437158473
T175,A724,-0.011695906432748536
T175,A730,-0.03809523809523807
T175,A733,-0.010588235294117676
T175,A734,0.05043227665706063
T175,A736,0.01980198019801982
T175,A738,-0.0016366612111292644
T175,A739,0.3555926544240399
T175,A740,0.028037658134745458
T175,A746,0.06737967914438503
T175,A747,-0.03278688524590168
T175,A753,-0.013119533527696792
T175,A754,-0.018083182640144642
T175,A755,0.0
T175,A766,0.007507507507507505
T175,A771,0.023309308388284045
T175,A772,0.012371134020618513
T175,A775,-0.00857632933104635
T175,A779,-0.043939393939393945
T175,A784,0.1116445238361059
T175,A786,0.03907203907203916
T175,A788,-0.0035971223021582506
T175,A789,0.037088935597593416
T175,A791,-0.004607124401117657
T175,A792,0.0757097791798107
T175,A794,-0.0016103059581320522
T175,A795,0.0625
T175,A798,-0.008291873963515717
T175,A799,-0.01831501831501836
T175,A801,0.04216205892183544
T176,A005,0.0
T176,A006,-0.03448275862068961
T176,A007,-0.05390985383204583
T176,A008,-0.06548856548856552
T176,A011,-0.011666666666666714
T176,A012,-0.05752212389380529
T176,A013,-0.006002000666888939
T176,A016,0.0
T176,A017,-0.06101694915254241
T176,A019,0.024498886414253903
T176,A021,0.001776198934280604
T176,A022,0.06565656565656575
T176,A024,0.0
T176,A029,-0.012437810945273627
T176,A030,-0.002522068095838548
T176,A031,-0.011910958323750552
T176,A032,-0.053435041716328964
T176,A033,0.01681759379042691
T176,A034,-0.02002503128911137
T176,A037,-0.013015184381778731
T176,A039,-0.08979206049149335
T176,A040,-0.02352941176470591
T176,A041,-0.03477344573234986
T176,A044,-0.03543307086614178
T176,A045,0.07110438729198187
T176,A046,0.011011011011011096
T176,A048,-0.015864202427222973
T176,A050,-0.044673539518900296
T176,A051,-0.020967741935483897
T176,A052,0.0
T176,A054,-0.006696428571428603
T176,A060,-0.04885993485342022
T176,A062,-0.07025761124121778
T176,A065,0.034232365145228316
T176,A066,-0.0215510644345488
T176,A067,0.01941747572815533
T176,A069,-0.06620435583486839
T176,A071,0.006341112636464753
T176,A072,-0.008663366336633671
T176,A074,-0.08125000000000004
T176,A075,0.03174456270245263
T176,A080,0.03874345549738223
T176,A084,0.001338688085676054
T176,A086,-0.03601694915254239
T176,A087,-0.025265957446808485
T176,A094,-0.017391304347826098
T176,A097,-0.07427055702917773
T176,A099,0.06535141800246612
T176,A101,-0.03143585386576042
T176,A105,0.07740525726137237
T176,A107,-0.01033591731266148
T176,A108,-0.029824561403508764
T176,A110,0.5505050505050506
T176,A111,-0.04321608040201008
T176,A115,0.03153153153153143
T176,A116,-0.0474820143884892
T176,A118,0.01751824817518255
T176,A119,0.08544726301735639
T176,A122,0.005924170616113722
T176,A123,-0.07296650717703346
T176,A124,-0.02506265664160401
T176,A127,-0.05501618122977348
T176,A133,-0.0220913107511046
T176,A134,-0.06946264744429886
T176,A135,-0.007682458386683687
T176,A137,0.008379888268156499
T176,A144,-0.07499999999999996
T176,A146,0.013935698867724387
T176,A147,0.0
T176,A154,-0.06425702811244982
T176,A155,-0.0428082191780822
T176,A158,-0.007049345417925457
T176,A159,-0.007246376811594234
T176,A165,-0.05581395348837215
T176,A168,0.02088167053364276
T176,A172,-0.08019801980198016
T176,A175,-0.02501276161306787
T176,A181,-0.09404719971821064
T176,A183,-0.1090047393364929
T176,A185,-0.06870229007633588
T176,A188,-0.0031104199066873672
T176,A191,-0.024774774774774744
T176,A194,-0.029197080291970767
T176,A195,-0.06967984934086624
T176,A196,-0.048353909465020606
T176,A197,-0.018907563025210128
T176,A199,0.0317848410757946
T176,A200,0.0064724919093850355
T176,A201,-0.0280376220416092
T176,A204,-0.06382978723404252
T176,A206,-0.009308510638297851
T176,A207,-0.0248667850799289
T176,A215,-0.03523489932885904
T176,A216,0.0995575221238938
T176,A217,-0.06299212598425198
T176,A223,-0.052200614124872084
T176,A225,0.0
T176,A237,-0.008849557522123908
T176,A238,0.03739316239316248
T176,A239,-0.02586206896551724
T176,A242,-0.04682274247491637
T176,A243,-0.02092050209205021
T176,A244,-0.03625377643504535
T176,A245,-0.06540084388185652
T176,A250,-0.01591895803183796
T176,A251,-0.11557788944723613
T176,A253,-0.04335260115606932
T176,A254,-0.02731092436974792
T176,A257,0.1091753774680604
T176,A261,0.012769353551476348
T176,A265,0.024517575466410424
T176,A269,-0.0015974440894568342
T176,A271,0.0
T176,A273,-0.029308954019897863
T176,A274,0.007194244604316501
T176,A277,-0.052785923753665635
T176,A280,-0.008629989212513456
T176,A281,-0.06008583690987124
T176,A284,0.029723991507430988
T176,A287,-0.03773584905660377
T176,A297,0.005988023952095745
T176,A298,-0.017948717948717996
T176,A303,-0.014893617021276562
T176,A304,-0.021953896816684915
T176,A305,0.026666666666666616
T176,A306,-0.01634472511144136
T176,A308,-0.04411790885883049
T176,A310,-0.016981132075471694
T176,A314,-0.035670356703567004
T176,A317,-0.06372045220966083
T176,A318,-0.057210324511362536
T176,A319,-0.016286644951140072
T176,A320,-0.0921465968586388
T176,A324,0.04778156996587035
T176,A325,-0.022222222222222254
T176,A326,0.07070044098041217
T176,A327,-0.02380952380952384
T176,A329,-0.004474272930648726
T176,A330,-0.04225352112676062
T176,A331,-0.004037685060565233
T176,A334,-0.08839797753571554
T176,A340,-0.05802707930367501
T176,A349,0.007662835249042209
T176,A352,-0.04744069912609239
T176,A355,0.06655988610072971
T176,A358,0.0
T176,A361,-0.02322206095791001
T176,A363,-0.022750775594622567
T176,A365,-0.0031152647975077885
T176,A366,-0.024896265560166
T176,A370,-0.030150753768844237
T176,A376,0.0
T176,A377,-0.06349206349206349
T176,A379,0.0
T176,A381,-0.0513833992094862
T176,A384,0.0
T176,A390,-0.013698630136986356
T176,A391,-0.04881656804733725
T176,A392,-0.0786290322580645
T176,A394,0.014056224899598345
T176,A397,0.08037578288100211
T176,A400,-0.02846975088967973
T176,A408,0.008379888268156499
T176,A411,-0.04159445407279029
T176,A414,0.012629161882893314
T176,A418,-0.04824561403508777
T176,A419,-0.002979145978152964
T176,A422,-0.002544529262086481
T176,A424,0.010526315789473715
T176,A429,-0.02271062271062274
T176,A430,-0.037940379403794015
T176,A431,0.006912964641885733
T176,A432,-0.041226349873724866
T176,A434,-0.0119331742243437
T176,A437,-0.02354399008674101
T176,A439,-0.002301188055228498
T176,A442,0.017688679245283057
T176,A443,-0.06270627062706269
T176,A444,-0.011737089201877882
T176,A452,-0.18155339805825246
T176,A460,-0.002789400278940035
T176,A462,0.008597799974712439
T176,A464,-0.04761904761904767
T176,A468,0.1154891304347827
T176,A473,-0.008602150537634357
T176,A478,-0.01106094808126412
T176,A481,0.11204819277108437
T176,A483,-0.023112480739599373
T176,A485,-0.01151631477927062
T176,A487,-0.06578947368421051
T176,A488,-0.061002365179421814
T176,A489,-0.012173913043478255
T176,A491,0.025036818851251752
T176,A494,-0.0091324200913242
T176,A495,0.04092071611253202
T176,A496,0.01624815361890697
T176,A499,-0.02845528455284552
T176,A501,-0.05236486486486491
T176,A504,-0.0014912475241467547
T176,A505,0.006379585326953707
T176,A506,-0.022522522522522515
T176,A509,-0.03351955307262566
T176,A515,0.11557788944723613
T176,A516,-0.037800687285223344
T176,A517,-0.029925187032418976
T176,A518,-0.051851851851851816
T176,A520,-0.002710027100271017
T176,A525,0.06782106782106777
T176,A529,-0.028517110266159662
T176,A530,-0.05955056179775276
T176,A537,-0.018224836935669564
T176,A538,-0.04904306220095689
T176,A540,0.015052305396169531
T176,A541,-0.03448275862068961
T176,A542,0.05370971771171629
T176,A548,0.05434782608695653
T176,A550,0.021447721179624686
T176,A552,-0.004672897196261627
T176,A553,-0.030769230769230767
T176,A557,-0.07335907335907332
T176,A564,-0.03806228373702425
T176,A574,0.0
T176,A581,0.026898734177215108
T176,A586,0.025470653377630104
T176,A589,0.11635220125786172
T176,A591,0.05701754385964919
T176,A594,-0.046774433375108886
T176,A595,-0.07291666666666663
T176,A599,0.004784688995215225
T176,A602,-0.035836177474402715
T176,A605,-0.08736349453978154
T176,A606,-0.021317829457364386
T176,A609,-0.025851938895417148
T176,A610,0.006048387096774244
T176,A613,-0.061881188118811936
T176,A614,-0.06505576208178443
T176,A616,0.005873715124816492
T176,A618,-0.10394265232974907
T176,A621,-0.0342789598108747
T176,A627,-0.048951048951048966
T176,A628,0.023255813953488413
T176,A631,-0.028391167192429068
T176,A632,-0.0716292134831461
T176,A634,-0.15724815724815722
T176,A635,0.00990099009900991
T176,A636,-0.02117263843648209
T176,A637,-0.011881188118811892
T176,A638,0.017774551681137618
T176,A641,-0.019056261343012748
T176,A642,0.00697734964852903
T176,A643,0.0
T176,A645,-0.0607621009268795
T176,A648,-0.0625
T176,A649,-0.02745512143611406
T176,A653,-0.01883044593157801
T176,A658,0.04714640198511155
T176,A659,-0.007067137809187329
T176,A660,-0.05816356657809274
T176,A662,-0.009122260540660787
T176,A664,-0.051748251748251706
T176,A665,-0.03767123287671237
T176,A666,0.029850746268656806
T176,A668,-0.013404825737265423
T176,A670,-0.07692307692307687
T176,A673,0.02180685358255441
T176,A674,0.2147710629306827
T176,A676,0.0
T176,A679,0.10233393177737883
T176,A683,-0.05483870967741933
T176,A688,-0.02687761602653537
T176,A690,-0.0420169453015633
T176,A696,-0.07613087395696094
T176,A697,-0.042857142857142816
T176,A698,-0.009404388714733591
T176,A700,-0.04292929292929293
T176,A701,0.02265372168284796
T176,A702,-0.042432619212163125
T176,A706,0.02123356926188058
T176,A708,-0.016393442622950838
T176,A709,-0.01791530944625408
T176,A710,-0.09199914491711524
T176,A715,-0.0022026431718061845
T176,A716,-0.04621072088724587
T176,A717,-0.013639463514435124
T176,A718,-0.0386206896551724
T176,A722,0.0955195934522166
T176,A723,0.049315068493150704
T176,A724,-0.041420118343195256
T176,A730,-0.10231023102310233
T176,A733,-0.014268727705113003
T176,A734,-0.03292181069958844
T176,A736,0.04160887656033285
T176,A738,0.004918032786885185
T176,A739,-0.2610837438423645
T176,A740,-0.07317631571416305
T176,A746,-0.06613226452905807
T176,A747,-0.03813559322033898
T176,A753,-0.015448055145248609
T176,A754,-0.0018416206261510078
T176,A755,0.024630541871921263
T176,A766,-0.031296572280178785
T176,A771,0.039062890254258464
T176,A772,0.0386965376782078
T176,A775,-0.03287197231833905
T176,A779,-0.004754358161648153
T176,A784,0.2709651501456263
T176,A786,0.010575793184488758
T176,A788,0.14440433212996395
T176,A789,0.013243399746927677
T176,A791,-0.1703726516784725
T176,A792,0.0058651026392961825
T176,A794,-0.06129032258064515
T176,A795,-0.03781512605042015
T176,A798,-0.08026755852842804
T176,A799,0.11567164179104485
T176,A801,-0.009003023916429929
T177,A005,0.009345794392523256
T177,A006,0.005494505494505475
T177,A007,0.02564177876989948
T177,A008,0.0823136818687431
T177,A011,-0.006745362563237768
T177,A012,-0.07981220657277
T177,A013,0.018084230429081145
T177,A016,0.14720812182741128
T177,A017,0.003610108303249149
T177,A019,0.017391304347825987
T177,A021,-0.008865248226950341
T177,A022,-0.056872037914691975
T177,A024,0.0331262939958592
T177,A029,0.07304785894206556
T177,A030,0.007585335018963413
T177,A031,0.038552475223266214
T177,A032,0.04704294305487
T177,A033,-0.010178117048346036
T177,A034,-0.01532567049808431
T177,A037,0.04175824175824183
T177,A039,-0.034267912772585674
T177,A040,-0.009036144578313254
T177,A043,0.0067567567567568
T177,A044,-0.08469387755102042
T177,A045,0.048022598870056436
T177,A046,0.05346534653465351
T177,A050,-0.017985611510791366
T177,A051,0.01153212520593083
T177,A052,0.007453416149068248
T177,A054,0.08876404494382029
T177,A057,-0.011160714285714302
T177,A060,0.056506849315068435
T177,A062,0.003778337531486153
T177,A065,0.01905717151454356
T177,A066,0.02202574263325685
T177,A067,-0.01904761904761909
T177,A069,-0.0054537015548851145
T177,A071,0.006301156294660215
T177,A072,-0.0337078651685393
T177,A074,-0.006802721088435382
T177,A075,0.08396124865446719
T177,A080,-0.007056451612903247
T177,A084,0.008021390374331583
T177,A086,0.007692307692307666
T177,A087,0.008185538881309684
T177,A094,0.04424778761061954
T177,A097,-0.0257879656160458
T177,A099,0.0185185185185186
T177,A101,-0.01008771929824559
T177,A105,0.2087347352680835
T177,A107,-0.0026109660574412663
T177,A108,0.1952983725135624
T177,A110,-0.2182410423452769
T177,A111,-0.004726890756302504
T177,A115,0.05676855895196509
T177,A116,-0.013595166163142049
T177,A118,0.004304160688665792
T177,A119,0.02829028290282909
T177,A120,0.006203473945409321
T177,A122,-0.011778563015312105
T177,A123,-0.015483870967741953
T177,A124,0.015424164524421524
T177,A127,-0.03310502283105021
T177,A133,0.1174698795180722
T177,A134,0.007042253521126751
T177,A135,-0.006451612903225823
T177,A137,0.04432132963988922
T177,A144,0.0
T177,A146,0.0274957983193278
T177,A147,-0.02527075812274371
T177,A148,0.0043103448275863
T177,A154,0.01573676680972813
T177,A155,0.01073345259391778
T177,A158,0.010141987829614507
T177,A159,-0.03649635036496346
T177,A165,-0.017241379310344862
T177,A168,-0.059090909090909076
T177,A172,-0.008611410118406937
T177,A175,-0.04450261780104714
T177,A181,-0.030844997407983413
T177,A183,-0.0146276595744681
T177,A185,-0.001366120218579181
T177,A188,0.020280811232449292
T177,A191,0.013856812933025427
T177,A194,-0.011278195488721776
T177,A195,0.02834008097165985
T177,A196,0.032432432432432316
T177,A197,0.02141327623126333
T177,A199,0.02488151658767768
T177,A200,-0.07073954983922827
T177,A201,-0.006409582160982419
T177,A204,0.0045454545454546285
T177,A206,-0.02281879194630876
T177,A207,0.0018214936247722413
T177,A215,0.008695652173912993
T177,A216,0.0
T177,A217,0.10084033613445388
T177,A223,0.017278617710583255
T177,A225,-0.04374999999999996
T177,A230,0.0108108108108107
T177,A237,0.0535714285714286
T177,A238,-0.04222451081359424
T177,A239,-0.03097345132743368
T177,A242,0.02543859649122804
T177,A243,-0.0854700854700855
T177,A244,-0.0031347962382445305
T177,A245,-0.025959367945823875
T177,A250,0.05441176470588238
T177,A251,-0.004545454545454518
T177,A253,0.01309164149043296
T177,A254,0.008639308855291628
T177,A257,0.05340314136125657
T177,A261,0.010244286840031423
T177,A265,-0.03490371389270973
T177,A269,0.006399999999999961
T177,A271,-0.016163657027402408
T177,A273,-0.005540166204986097
T177,A274,-0.025000000000000026
